MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SaleType,SaleCondition,SalePrice
30,RM,60.0,9786,Reg,Inside,IDOTRR,Norm,1Fam,1Story,3,4,1922,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,1007,1007,Fa,N,SBrkr,1077,0,1077,0,0,1,0,3,1,TA,6,1,Detchd,1922.0,Unf,210,TA,Fa,P,0,100,5,2006,WD,Normal,91000
20,RL,64.0,6762,Reg,Inside,CollgCr,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,24.0,Gd,TA,PConc,Gd,TA,Av,GLQ,686,501,1187,Ex,Y,SBrkr,1208,0,1208,1,0,2,0,2,1,Gd,6,0,Attchd,2006.0,RFn,632,TA,TA,Y,105,61,2,2010,WD,Normal,206000
20,RL,74.0,10206,Reg,Corner,Edwards,Norm,1Fam,1Story,3,3,1952,1952,Flat,Tar&Grv,BrkComm,Brk Cmn,None,0.0,TA,TA,Slab,,,,,0,0,0,Fa,N,FuseF,944,0,944,0,0,1,0,2,1,Fa,4,0,Detchd,1956.0,Unf,528,TA,Fa,Y,0,0,7,2009,WD,Normal,82000
30,RL,60.0,5400,Reg,Corner,OldTown,Norm,1Fam,1Story,5,6,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,691,691,Ex,Y,FuseA,691,0,691,0,0,1,0,2,1,Ex,4,0,Detchd,1920.0,Unf,216,Fa,TA,N,0,20,1,2007,WD,Abnorml,86000
20,RL,75.0,11957,IR1,Inside,Somerst,RRAn,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,53.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,1550,1574,Ex,Y,SBrkr,1574,0,1574,0,0,2,0,3,1,Gd,7,1,Attchd,2006.0,RFn,824,TA,TA,Y,144,104,7,2008,WD,Normal,232000
90,RL,,11500,IR1,Corner,NWAmes,Feedr,Duplex,1Story,5,6,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,164.0,TA,TA,CBlock,TA,TA,No,Unf,0,1680,1680,Fa,Y,SBrkr,1680,0,1680,0,0,2,0,4,2,TA,8,0,Detchd,1976.0,Unf,528,TA,TA,Y,0,0,6,2007,WD,Normal,136905
120,RL,43.0,3182,Reg,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,GLQ,16,1330,1346,Ex,Y,SBrkr,1504,0,1504,0,0,2,0,1,1,Gd,7,1,Attchd,2005.0,Fin,457,TA,TA,Y,156,0,5,2009,WD,Normal,181000
80,RL,65.0,8385,Reg,Inside,CollgCr,Norm,1Fam,SLvl,5,8,1977,1977,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,Gd,TA,CBlock,Gd,Gd,Av,GLQ,595,390,985,TA,Y,SBrkr,985,0,985,0,0,2,0,3,1,TA,6,0,Attchd,1977.0,Unf,328,TA,TA,Y,210,0,11,2008,WD,Normal,149900
20,RL,,12155,IR3,Inside,NAmes,PosN,1Fam,1Story,6,3,1970,1970,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,1237,420,1657,Gd,Y,SBrkr,1657,0,1657,0,1,2,0,3,1,TA,7,1,Attchd,1970.0,Unf,484,TA,TA,Y,0,0,3,2007,WD,Normal,163500
160,RM,21.0,2217,Reg,Inside,MeadowV,Norm,TwnhsE,2Story,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,273,0,546,TA,Y,SBrkr,546,546,1092,0,0,1,1,3,1,TA,6,0,Attchd,1970.0,RFn,286,TA,TA,Y,238,0,8,2009,WD,Normal,88000
20,RL,43.0,12118,IR1,CulDSac,Mitchel,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0,1710,1710,Ex,Y,SBrkr,1710,0,1710,0,0,2,0,3,1,Gd,7,1,Attchd,2004.0,Fin,550,TA,TA,Y,100,48,4,2009,WD,Normal,240000
50,RL,60.0,6000,Reg,Inside,SWISU,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0,1008,1008,Ex,Y,SBrkr,1008,0,1522,0,0,2,0,4,1,TA,7,0,,,,0,,,P,0,0,6,2006,WD,Normal,102000
50,RL,115.0,21286,Reg,Inside,Sawyer,Norm,1Fam,1.5Fin,5,5,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,720,720,TA,Y,SBrkr,720,551,1271,0,0,2,0,4,1,TA,7,1,Attchd,1948.0,Unf,312,TA,TA,Y,0,0,8,2008,WD,Normal,135000
90,RL,75.0,9825,Reg,Inside,Edwards,Norm,Duplex,1Story,5,5,1965,1965,Hip,CompShg,AsphShn,AsphShn,None,0.0,TA,TA,CBlock,,,,,0,0,0,TA,N,SBrkr,1664,0,1664,0,0,2,0,4,2,TA,8,0,,,,0,,,Y,0,0,5,2010,WD,Normal,100000
70,RL,55.0,10592,Reg,Inside,Crawfor,Norm,1Fam,2Story,6,7,1923,1996,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,Fa,No,Unf,0,602,602,TA,Y,SBrkr,900,602,1502,0,0,1,1,3,1,Gd,7,2,Detchd,1923.0,Unf,180,TA,TA,Y,96,0,8,2007,WD,Normal,165000
30,RM,60.0,7200,Reg,Inside,OldTown,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,247,310,1022,TA,N,SBrkr,1022,0,1022,1,0,1,0,2,1,TA,4,0,Detchd,1956.0,Unf,280,TA,TA,Y,0,30,6,2009,WD,Normal,85000
20,RL,60.0,11664,Reg,Inside,NAmes,Artery,1Fam,1Story,6,5,1948,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,206.0,TA,TA,CBlock,TA,Fa,No,BLQ,336,746,1082,TA,Y,SBrkr,1082,0,1082,0,0,1,0,2,1,TA,5,1,Detchd,1948.0,Unf,240,TA,TA,Y,0,130,11,2007,WD,Normal,119200
60,RL,70.0,8400,Reg,Inside,NWAmes,Norm,1Fam,2Story,8,6,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,643,167,810,Ex,Y,SBrkr,810,855,1665,1,0,2,1,3,1,Gd,6,0,Attchd,2001.0,Fin,528,TA,TA,Y,0,45,11,2009,WD,Normal,227000
20,RL,73.0,11883,Reg,Inside,CollgCr,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,690,814,1504,Ex,Y,SBrkr,1504,0,1504,1,0,2,0,3,1,Gd,6,1,Attchd,1996.0,Fin,478,TA,TA,Y,115,66,6,2009,WD,Normal,203000
120,RL,,5814,IR1,CulDSac,StoneBr,Norm,TwnhsE,1Story,8,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,1036,184,1220,Gd,Y,SBrkr,1360,0,1360,1,0,1,0,1,1,Gd,4,1,Attchd,1984.0,RFn,565,TA,TA,Y,63,0,8,2009,COD,Abnorml,187500
80,RL,,10784,IR1,FR2,Gilbert,Norm,1Fam,SLvl,7,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,76.0,Gd,TA,PConc,Gd,TA,No,Unf,0,384,384,Gd,Y,SBrkr,802,670,1472,0,0,2,1,3,1,Gd,7,1,Attchd,1991.0,RFn,402,TA,TA,Y,164,0,5,2007,WD,Normal,160000
120,RL,43.0,3013,Reg,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,16,1346,1362,Ex,Y,SBrkr,1506,0,1506,0,0,2,0,2,1,Gd,6,1,Attchd,2005.0,Fin,440,TA,TA,Y,142,20,4,2006,WD,Normal,213490
20,RL,60.0,7024,Reg,Inside,Edwards,Norm,1Fam,1Story,4,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,1024,108,1132,Ex,Y,SBrkr,1132,0,1132,1,0,1,1,2,1,Gd,5,0,Attchd,2005.0,Fin,451,TA,TA,Y,252,64,6,2008,WD,Normal,176000
20,RL,64.0,7406,Reg,Inside,CollgCr,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Av,GLQ,684,515,1199,Ex,Y,SBrkr,1220,0,1220,1,0,2,0,2,1,Gd,6,0,Attchd,2006.0,RFn,632,TA,TA,Y,105,54,7,2006,New,Partial,194000
50,RM,52.0,9439,Reg,Inside,OldTown,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,324,588,912,Gd,Y,FuseA,912,336,1248,0,0,1,0,2,1,TA,6,0,Detchd,1957.0,Unf,160,Fa,Fa,Y,0,0,3,2007,WD,Normal,87000
120,RL,43.0,3182,Reg,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,Gd,TA,PConc,Gd,Gd,No,GLQ,16,1330,1346,Ex,Y,SBrkr,1504,0,1504,0,0,2,0,2,1,Gd,7,1,Attchd,2005.0,Fin,437,TA,TA,Y,156,20,5,2008,WD,Normal,191000
20,RL,,15498,IR1,Corner,Timber,Norm,1Fam,1Story,8,6,1976,1976,Hip,WdShake,Stone,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Av,ALQ,1165,0,1565,TA,Y,SBrkr,2898,0,2898,1,0,2,0,2,1,Gd,10,1,Attchd,1976.0,Fin,665,TA,TA,Y,0,72,5,2008,COD,Abnorml,287000
20,RL,70.0,7700,Reg,Corner,CollgCr,Norm,1Fam,1Story,5,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,138,276,882,TA,Y,SBrkr,882,0,882,1,0,1,0,3,1,TA,5,0,Detchd,1980.0,Unf,461,TA,TA,Y,96,0,3,2007,WD,Normal,112500
20,RL,73.0,9300,Reg,Inside,NAmes,Feedr,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,HdBoard,BrkFace,324.0,TA,TA,CBlock,TA,TA,No,Rec,697,571,1268,TA,Y,SBrkr,1264,0,1264,1,0,1,0,3,1,TA,6,2,Attchd,1960.0,Unf,461,TA,TA,Y,0,0,4,2010,WD,Normal,167500
20,RL,71.0,9520,IR1,Inside,Timber,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,338.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1513,125,1638,Ex,Y,SBrkr,1646,0,1646,1,0,2,0,3,1,Gd,7,1,Attchd,2008.0,RFn,800,TA,TA,Y,192,44,4,2008,New,Partial,293077
50,RL,79.0,9492,Reg,Inside,NAmes,Artery,1Fam,1.5Fin,5,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,368,359,768,TA,Y,SBrkr,968,408,1376,1,0,1,0,3,1,TA,6,1,Attchd,1941.0,Unf,240,TA,TA,Y,0,0,4,2007,WD,Normal,105000
160,RM,21.0,1680,Reg,Inside,BrDale,Norm,Twnhs,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,281.0,TA,TA,CBlock,TA,TA,No,BLQ,317,355,672,Gd,Y,SBrkr,672,546,1218,0,1,1,1,3,1,TA,7,0,Detchd,1972.0,Unf,264,TA,TA,Y,0,28,5,2006,WD,Normal,118000
190,RH,,7082,Reg,Inside,SWISU,Norm,2fmCon,2Story,5,8,1916,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0,686,686,Gd,Y,SBrkr,948,980,1928,0,0,2,0,5,2,TA,10,0,,,,0,,,N,0,0,7,2006,WD,Normal,160000
75,RL,102.0,15863,Reg,Corner,SWISU,Norm,1Fam,2.5Fin,7,3,1920,1970,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,GLQ,523,301,824,Ex,Y,SBrkr,1687,998,3082,1,0,2,1,5,1,TA,12,2,Basment,1970.0,Fin,672,TA,TA,Y,136,63,8,2009,WD,Normal,197000
60,RL,,14541,IR1,Corner,NoRidge,Norm,1Fam,2Story,8,7,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,1012,326,1338,Ex,Y,SBrkr,1352,1168,2520,1,0,2,1,5,1,Gd,10,1,Attchd,1993.0,RFn,796,TA,TA,Y,209,55,11,2006,WD,Abnorml,310000
20,RL,,8125,Reg,Inside,CollgCr,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Stone,295.0,Gd,TA,PConc,Gd,TA,No,GLQ,986,668,1654,Ex,Y,SBrkr,1654,0,1654,1,0,2,0,3,1,Gd,6,0,Attchd,2002.0,Unf,900,TA,TA,Y,0,136,2,2006,WD,Normal,230000
30,RL,50.0,6305,Reg,Inside,Crawfor,Norm,1Fam,1Story,5,7,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,Fa,No,Unf,0,920,920,Ex,Y,SBrkr,954,0,954,0,0,1,0,2,1,Fa,5,1,Basment,1938.0,Unf,240,Fa,TA,Y,0,0,6,2007,WD,Normal,119750
20,RL,,11500,IR1,CulDSac,Edwards,Norm,1Fam,1Story,4,3,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,Slab,,,,,0,0,0,Ex,N,SBrkr,845,0,845,0,0,1,0,3,1,TA,5,0,Detchd,1957.0,Unf,290,TA,TA,N,186,0,1,2009,WD,Normal,84000
20,RL,89.0,12898,IR1,Inside,Timber,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,70.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1022,598,1620,Ex,Y,SBrkr,1620,0,1620,1,0,2,0,2,1,Ex,6,1,Attchd,2008.0,Fin,912,TA,TA,Y,228,0,9,2009,WD,Normal,315500
60,RL,,9240,Reg,Inside,CollgCr,Norm,1Fam,2Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,396.0,Gd,TA,PConc,Gd,TA,No,Unf,0,1055,1055,Ex,Y,SBrkr,1055,1208,2263,0,0,2,1,3,1,Gd,7,1,BuiltIn,2001.0,Fin,905,TA,TA,Y,0,45,9,2008,WD,Normal,287000
160,RM,21.0,1533,Reg,Inside,MeadowV,Norm,Twnhs,2Story,4,6,1970,2008,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,546,546,TA,Y,SBrkr,798,546,1344,0,0,1,1,3,1,TA,6,1,,,,0,,,Y,0,0,5,2009,WD,Normal,97000
180,RM,21.0,1477,Reg,Inside,MeadowV,Norm,TwnhsE,SFoyer,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,509,121,630,TA,Y,SBrkr,630,0,630,1,0,1,0,1,1,TA,3,0,Attchd,1970.0,Unf,286,TA,TA,Y,0,0,4,2009,WD,Normal,80000
20,RL,88.0,13125,Reg,Corner,Sawyer,Norm,1Fam,1Story,5,4,1957,2000,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,67.0,TA,TA,CBlock,TA,TA,No,Rec,168,284,1134,Ex,Y,SBrkr,1803,0,1803,1,0,2,0,3,1,TA,8,1,Attchd,1957.0,RFn,484,TA,TA,Y,0,0,1,2006,WD,Normal,155000
60,RL,,9130,Reg,Inside,NWAmes,Feedr,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,TA,TA,CBlock,TA,TA,No,GLQ,400,336,800,Gd,Y,SBrkr,800,832,1632,0,1,1,1,4,1,Gd,7,0,Attchd,1966.0,Unf,484,TA,TA,Y,0,40,7,2008,WD,Normal,173000
120,RL,34.0,5381,IR1,Inside,NridgHt,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,ALQ,900,406,1306,Ex,Y,SBrkr,1306,0,1306,1,0,2,0,1,1,Gd,5,1,Attchd,2005.0,RFn,624,TA,TA,Y,170,63,8,2009,WD,Normal,196000
60,RL,86.0,11839,Reg,Inside,SawyerW,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,PConc,Gd,TA,No,GLQ,1085,390,1475,Ex,Y,SBrkr,1532,797,2329,1,0,2,1,4,1,Gd,10,1,Attchd,1990.0,Unf,514,TA,TA,Y,192,121,5,2008,WD,Normal,262280
20,RL,80.0,9600,Reg,Inside,NWAmes,PosN,1Fam,1Story,8,5,1981,1981,Hip,WdShngl,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,1104,1420,2524,TA,Y,SBrkr,2524,0,2524,1,0,2,1,4,1,Gd,9,1,Attchd,1981.0,Fin,542,TA,TA,Y,474,120,7,2009,WD,Normal,278000
20,RL,,13680,IR1,CulDSac,Edwards,Norm,1Fam,1Story,3,5,1955,1955,Hip,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,Slab,,,,,0,0,0,Ex,Y,FuseA,1733,0,1733,0,0,2,0,4,1,TA,8,1,Attchd,1955.0,Unf,452,TA,TA,Y,0,0,6,2009,WD,Normal,139600
60,RL,85.0,16056,IR1,Inside,StoneBr,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,Stone,208.0,Gd,TA,PConc,Ex,TA,Av,GLQ,240,1752,1992,Ex,Y,SBrkr,1992,876,2868,0,0,3,1,4,1,Ex,11,1,BuiltIn,2005.0,Fin,716,TA,TA,Y,214,108,7,2006,New,Partial,556581
20,RL,57.0,9245,IR2,Inside,CollgCr,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,686,304,990,Ex,Y,SBrkr,990,0,990,0,1,1,0,3,1,TA,5,0,Detchd,1996.0,Unf,672,TA,TA,Y,0,0,2,2008,WD,Normal,145000
20,RL,100.0,21750,Reg,Inside,Mitchel,Norm,1Fam,1Story,5,4,1960,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,75.0,TA,Fa,Slab,,,,,0,0,0,TA,Y,SBrkr,1771,0,1771,0,0,1,0,3,1,TA,9,1,Attchd,1960.0,Unf,336,TA,TA,Y,0,0,11,2009,WD,Normal,115000
20,RL,60.0,11100,Reg,Inside,Edwards,Norm,1Fam,1Story,4,7,1946,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,,,,,0,0,0,Ex,Y,SBrkr,930,0,930,0,0,1,0,2,1,Gd,6,0,Detchd,1946.0,Unf,308,TA,TA,Y,0,0,4,2010,WD,Abnorml,84900
20,RL,73.0,8993,IR1,Inside,Gilbert,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,1302,1302,Ex,Y,SBrkr,1302,0,1302,0,0,2,0,3,1,Gd,6,0,Attchd,2007.0,Fin,436,TA,TA,Y,0,22,8,2007,New,Partial,176485
20,RL,103.0,11175,IR1,Corner,CollgCr,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,1316,1316,Ex,Y,SBrkr,1316,0,1316,0,0,2,0,3,1,Gd,6,1,Attchd,2007.0,Fin,440,TA,TA,Y,0,20,10,2007,New,Partial,200141
60,RL,100.0,9500,Reg,Corner,NAmes,Artery,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272.0,TA,TA,CBlock,TA,TA,No,Rec,442,374,816,TA,Y,SBrkr,1127,850,1977,0,1,1,1,4,1,TA,9,1,Attchd,1964.0,RFn,540,TA,TA,Y,0,52,6,2007,WD,Normal,165000
20,RL,68.0,8562,Reg,Inside,Edwards,Norm,1Fam,1Story,5,6,1957,2002,Hip,CompShg,HdBoard,HdBoard,Stone,145.0,TA,TA,CBlock,TA,TA,Av,Rec,383,833,1216,Ex,Y,FuseA,1526,0,1526,0,0,1,0,4,1,TA,7,1,Basment,1957.0,Unf,364,TA,TA,Y,116,78,5,2010,WD,Normal,144500
60,RL,90.0,11367,Reg,Corner,CollgCr,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,932,133,1065,Ex,Y,SBrkr,1091,898,1989,1,0,2,1,3,1,Gd,7,1,Attchd,2002.0,Fin,586,TA,TA,Y,199,60,11,2006,WD,Normal,255000
20,RL,104.0,11361,Reg,Inside,NWAmes,Norm,1Fam,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,160.0,TA,TA,CBlock,Gd,TA,No,ALQ,644,549,1193,TA,Y,SBrkr,1523,0,1523,0,1,2,0,3,1,TA,7,1,Attchd,1976.0,Fin,478,TA,TA,Y,0,0,5,2008,COD,Abnorml,180000
120,RL,43.0,7052,IR1,Inside,NridgHt,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659,705,1364,Ex,Y,SBrkr,1364,0,1364,1,0,2,0,2,1,Gd,6,1,Attchd,2005.0,RFn,484,TA,TA,Y,192,36,6,2006,WD,Normal,185850
60,RL,,29959,IR2,FR2,NoRidge,Norm,1Fam,2Story,7,6,1994,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,595,378,973,Ex,Y,SBrkr,979,871,1850,0,0,2,1,3,1,Gd,7,1,BuiltIn,1994.0,Fin,467,TA,TA,Y,168,98,1,2009,WD,Normal,248000
60,RL,96.0,11308,IR1,Inside,NridgHt,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,154.0,Ex,TA,PConc,Ex,TA,Av,GLQ,936,168,1104,Ex,Y,SBrkr,1130,1054,2184,1,0,2,1,3,1,Ex,10,1,Attchd,2008.0,Fin,836,TA,TA,Y,0,102,7,2009,WD,Normal,335000
50,RL,,11275,IR1,Corner,Crawfor,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,TA,TA,CBlock,TA,TA,Mn,Rec,297,0,854,TA,Y,SBrkr,1096,895,1991,0,0,1,1,3,1,TA,7,1,Detchd,1977.0,Unf,432,TA,Fa,Y,0,0,3,2007,WD,Normal,220000
120,RL,41.0,4920,Reg,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,2001,2001,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,616,722,1338,Ex,Y,SBrkr,1338,0,1338,1,0,2,0,2,1,Gd,6,0,Attchd,2001.0,Fin,582,TA,TA,Y,0,0,4,2010,WD,Normal,213500
30,C (all),120.0,18000,Reg,Inside,IDOTRR,Norm,1Fam,1Story,3,4,1935,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0,894,894,TA,Y,SBrkr,894,0,894,0,0,1,0,2,1,TA,6,0,Detchd,1994.0,RFn,1248,TA,TA,Y,0,20,8,2008,ConLD,Normal,81000
190,RM,85.0,13600,Reg,Inside,OldTown,Norm,2fmCon,2Story,5,5,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,662,662,TA,N,SBrkr,1422,915,2337,0,0,2,0,5,2,TA,10,0,Detchd,1945.0,Unf,560,TA,TA,Y,0,57,9,2007,WD,Normal,90000
30,RM,50.0,6000,Reg,Inside,OldTown,Artery,1Fam,1Story,6,6,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,397,706,1103,Gd,Y,SBrkr,1103,0,1103,0,0,1,0,2,1,Gd,5,1,Detchd,1976.0,Unf,440,TA,TA,Y,166,120,7,2006,WD,Normal,110500
20,RL,,11000,IR1,CulDSac,NAmes,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,TA,TA,CBlock,TA,TA,Mn,BLQ,740,184,1154,Ex,Y,SBrkr,1154,0,1154,0,0,1,1,3,1,TA,6,1,Attchd,1966.0,RFn,480,TA,TA,Y,0,58,11,2009,WD,Normal,154000
60,RL,80.0,14000,Reg,Inside,ClearCr,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1201,105,1306,Ex,Y,SBrkr,1306,954,2260,1,0,2,1,3,1,Gd,7,0,Attchd,1996.0,RFn,533,TA,TA,Y,296,44,4,2010,WD,Normal,328000
60,RL,59.0,7837,IR1,Inside,Gilbert,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,799,799,Gd,Y,SBrkr,799,772,1571,0,0,2,1,3,1,TA,7,1,Attchd,1993.0,RFn,380,TA,TA,Y,0,40,5,2009,WD,Normal,178000
60,RL,80.0,9760,Reg,Inside,NAmes,Norm,1Fam,2Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,360.0,TA,TA,CBlock,TA,TA,Gd,GLQ,674,0,780,TA,Y,SBrkr,798,813,1611,1,0,1,1,4,1,TA,7,0,Attchd,1964.0,RFn,442,TA,TA,Y,328,128,6,2008,WD,Normal,167900
